abbr,chamber,name,num_seats,boundary_id,division_id
co,upper,28,1,sldu/co-28,ocd-division/country:us/state:co/sldu:28
co,upper,29,1,sldu/co-29,ocd-division/country:us/state:co/sldu:29
co,upper,30,1,sldu/co-30,ocd-division/country:us/state:co/sldu:30
co,upper,31,1,sldu/co-31,ocd-division/country:us/state:co/sldu:31
co,upper,3,1,sldu/co-3,ocd-division/country:us/state:co/sldu:3
co,upper,32,1,sldu/co-32,ocd-division/country:us/state:co/sldu:32
co,upper,33,1,sldu/co-33,ocd-division/country:us/state:co/sldu:33
co,upper,34,1,sldu/co-34,ocd-division/country:us/state:co/sldu:34
co,upper,35,1,sldu/co-35,ocd-division/country:us/state:co/sldu:35
co,upper,4,1,sldu/co-4,ocd-division/country:us/state:co/sldu:4
co,upper,5,1,sldu/co-5,ocd-division/country:us/state:co/sldu:5
co,upper,6,1,sldu/co-6,ocd-division/country:us/state:co/sldu:6
co,upper,7,1,sldu/co-7,ocd-division/country:us/state:co/sldu:7
co,upper,8,1,sldu/co-8,ocd-division/country:us/state:co/sldu:8
co,upper,9,1,sldu/co-9,ocd-division/country:us/state:co/sldu:9
