"abbr","chamber","name","num_seats","boundary_id"
"ks","lower",100,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",101,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",102,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",103,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",104,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",105,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",106,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",107,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",108,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",109,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",110,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",111,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",112,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",113,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",114,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",115,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",116,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",117,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",118,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",119,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",120,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",121,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",122,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",123,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",124,1,"sldl-ks-state-house-district-%(name)s"
"ks","lower",125,1,"sldl-ks-state-house-district-%(name)s"
"ks","upper",1,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",2,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",3,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",4,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",5,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",6,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",7,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",8,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",9,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",10,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",11,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",12,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",13,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",14,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",15,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",16,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",17,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",18,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",19,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",20,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",21,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",22,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",23,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",24,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",25,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",26,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",27,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",28,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",29,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",30,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",31,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",32,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",33,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",34,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",35,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",36,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",37,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",38,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",39,1,"sldu-ks-state-senate-district-%(name)s"
"ks","upper",40,1,"sldu-ks-state-senate-district-%(name)s"
