,"upper","Senator Ron Justice","OKL000028"
"2011-2012","lower","Justice","OKL000028"
"2011-2012","lower","Martin, St.","OKL000094"
"2011-2012","lower","Martin, Sc.","OKL000093"
"2011-2012","upper","Eason Mc","OKL000017"
,"lower","Banz, Gary W.","OKL000050"
