"2009-2011","lower","Ronald A. Villanueva (chief?co-patron)","VAL000136"
"2009-2011","upper","Phillip P. Puckett (chief?co-patron)","VAL000026"
"2009-2011","upper","Matthew Lohr-Resigned 4/30","VAL000095"
"2009-2011","lower","David L. Englin (chief?co-patron)","VAL000068"
"2009-2011","lower","Robert G. Marshall (chief?co-patron)","VAL000098"
"2009-2011","lower","Ward L. Armstrong (chief?co-patron)","VAL000046"
"2009-2011","lower","James M. Shuler (chief?co-patron)","VAL000127"
"2009-2011","lower","Mary Margaret Whipple (chief?co-patron)","VAL000040"
"2009-2011","lower","Scott A. Surovell (chief?co-patron)","VAL000131"
"2009-2011","upper","R. Creigh Deeds (chief?co-patron)","VAL000004"
"2009-2011","lower","R. Lee Ware, Jr. (chief?co-patron)","VAL000139"
"2009-2011","lower","Robin A. Abbott (chief?co-patron)","VAL000042"
"2009-2011","lower","Richard L. Anderson (chief?co-patron)","VAL000045"
"2009-2011","lower","Jackson H. Miller (chief?co-patron)","VAL000104"
"2009-2011","lower","Riley E. Ingram (chief?co-patron)","VAL000082"
"2009-2011","lower","M. Kirkland Cox (chief?co-patron)","VAL000063"
"2009-2011","lower","Matthew James (chief?co-patron)","VAL000073"
"2009-2011","lower","David A. Nutter (chief?co-patron)","VAL000110"
"2009-2011","upper","William C. Wampler, Jr. (chief?co-patron)","VAL000038"
"2009-2011","upper","J. Chapman Petersen (chief?co-patron)","VAL000025"
"2009-2011","upper","Jill Holtzman Vogel (chief?co-patron)","VAL000036"
"2009-2011","lower","Thomas A. Greason (chief?co-patron)","VAL000074"
"2009-2011","lower","Marshall,D.W.","VAL000097"
"2009-2011","lower","Marshall,R.G.","VAL000098"
"2009-2011","lower","Miller,J.H.","VAL000104"
"2009-2011","lower","Miller,P.J.","VAL000105"
"2009-2011","upper","Miller,J.C.","VAL000019"
"2009-2011","upper","Miller,Y.B.","VAL000020"
