2012,"lower","RUGGERIO","RIL000004"
2012,"upper","RUGGIERO","RIL000004"
2012,"lower","SAN BENTO","RIL000097"
2012,"lower","San Bento","RIL000097"
2012,"upper","SAN BENTO","RIL000097"
2012,"upper","SAVAGE","RIL000103"
2012,"upper","SCHADONE","RIL000093"
2012,"upper","SERPA","RIL000065"
2012,"lower","SHEEHAN","RIL000036"
2012,"lower","SHIBLEY","RIL000033"
2012,"upper","SILVA","RIL000095"
2012,"upper","SLATER","RIL000048"
2012,"lower","SOSNOWSKI","RIL000037"
2012,"upper","TANZI","RIL000072"
2012,"upper","TARRO","RIL000046"
2012,"lower","TASSONI","RIL000022"
2012,"upper","TOMASSO","RIL000067"
2012,"upper","TRILLO","RIL000062"
2012,"upper","UCCI","RIL000080"
2012,"upper","VALENCIA","RIL000077"
2012,"lower","WALASKA","RIL000030"
2012,"upper","WALSH","RIL000010"
,"upper","Walter S. Felag Jr.","RIL000010"
2012,"upper","WATSON","RIL000068"
2012,"upper","WILLIAMS","RIL000047"
2012,"upper","WINFIELD","RIL000092"
