"2009-2012","lower","Sr. Torres Calder?n, H?ctor A.","PRL000043"
"2009-2012","lower","Rep. Luis G. Le?n Rodr?guez","PRL000055"
"2009-2012","upper","Sen. Melinda  K. Romero Donnelly","PRL000005"
"2009-2012","lower","Sr. Rivera Ortega, Rafael E.","PRL000059"
"2009-2012","lower","Rep. Waldemar Quiles Rodr?guez","PRL000053"
"2009-2012","lower","Rep. Paula A. Rodr?guez Homs","PRL000045"
"2009-2012","lower","Rep. Bernardo M?rquez Garc?a","PRL000041"
"2009-2012","lower","Rep. Carmen Yul?n Cruz Soto","PRL000080"
"2009-2012","lower","Sr. Vega Ramos, Luis R.","PRL000083"
"2009-2012","lower","Sr. L?pez Mu?oz, Jos?","PRL000032"
"2009-2012","lower","Rep. Rafael Hern?ndez Monta?ez","PRL000082"
"2009-2012","lower","Rep. Crist?bal Col?n Ruiz","PRL000065"
"2009-2012","lower","Rep. Brenda L?pez de Arrar?s","PRL000079"
"2009-2012","lower","Sr. Buler?n Ramos, ?ngel L.","PRL000068"
"2009-2012","lower","Rep. Narden Jaime Espinosa","PRL000066"
"2009-2012","upper","Sen. Migdalia Padilla Alvelo","PRL000018"
"2009-2012","lower","Sr. Hern?ndez L?pez, Carlos M.","PRL000050"
"2009-2012","upper","Sen. Cirilo Tirado Rivera","PRL000011"
"2009-2012","lower","Rep. Jos? Chico Vega","PRL000072"
"2009-2012","upper","Sen. Carlos Javier Torres Torres","PRL000027"
"2009-2012","upper","Sen. Thomas Rivera Schatz","PRL000001"
"2009-2012","upper","Sen. Luz Z. Arce Ferrer","PRL000004"
"2009-2012","lower","Rep. Julissa Nolasco Ortiz","PRL000054"
"2009-2012","lower","Sra. L?pez de Arrar?s, Brenda","PRL000079"
"2009-2012","lower","Rep. Liza Fern?ndez Rodr?guez","PRL000035"
"2009-2012","lower","Sr. Chico Vega, Jos? J.","PRL000072"
"2009-2012","lower","Rep. Arnaldo I. Jim?nez Valle","PRL000046"
"2009-2012","upper","Sen. Kimmey Raschke Mart?nez","PRL000017"
"2009-2012","lower","Rep. Jorge L. Ramos Pe?a","PRL000061"
"2009-2012","lower","Sr. Rodr?guez Miranda, ?ngel E.","PRL000040"
"2009-2012","lower","Sr. P?rez Otero, ?ngel","PRL000037"
"2009-2012","upper","Sen. Carmelo J. R?os Santiago","PRL000019"
"2009-2012","lower","Rep. Carlos J. M?ndez N??ez","PRL000067"
"2009-2012","upper","Sen. Jorge I. Su?rez C?ceres","PRL000013"
"2009-2012","lower","Rep. Jenniffer A. Gonz?lez Col?n","PRL000071"
"2009-2012","lower","Rep. Jorge Colberg Toro","PRL000081"
"2009-2012","lower","Rep. Angel R. Pe?a Ram?rez","PRL000064"
"2009-2012","lower","Rep. Jaime R. Perell? Borr?s","PRL000078"
"2009-2012","lower","Sr. Vasallo Anad?n, Victor","PRL000056"
"2009-2012","lower","Sra. M?ndez Silva, Lydia R.","PRL000052"
"2009-2012","lower","Sr. Varela Fern?ndez, Jos? M.","PRL000063"
,"lower","Mar?a de Lourdes Ramos Rivera","PRL000073"
"2009-2012","lower","Sr. M?ndez Nu?ez, Carlos J.","PRL000067"
"2009-2012","lower","Rep. Jorge Navarro Su?rez","PRL000036"
"2009-2012","lower","Sr. Ferrer R?os, H?ctor","PRL000077"
"2009-2012","upper","Sen. Alejandro Garc?a Padilla","PRL000010"
"2009-2012","upper","Sen. Roberto A. Arango Vinent","PRL000016"
"2009-2012","lower","Rep. Eric A. Alfaro Calero","PRL000047"
"2009-2012","lower","Rep. Roberto Rivera Ruiz de Porras","PRL000070"
"2009-2012","lower","Rep. Jos? L. Jim?nez Negr?n","PRL000057"
"2009-2012","lower","Rep. Carlos M. Hern?ndez L?pez","PRL000050"
"2009-2012","lower","Sr. Rivera Guerra, Jos? L.","PRL000048"
"2009-2012","lower","Rep. Luis Vega Ramos","PRL000083"
"2009-2012","lower","Rep. Mar?a de L. Ramos Rivera","PRL000073"
"2009-2012","lower","Rep. Angel Buler?n Ramos","PRL000068"
"2009-2012","lower","Sr. Jaime Espinosa, Narden","PRL000066"
