"2011-2012","lower","Representative Kelly","KSL000097"
"2011-2012","lower","Representative Wolfe Moore","KSL000162"
"2011-2012","lower","Schwab.:","KSL000139"
"2011-2012","lower","Wolfe Moore","KSL000162"
"2011-2012","lower","Wolfe Moore.","KSL000162"
"2011-2012","upper","Schmidt A","KSL000031"
"2011-2012","upper","Schmidt A.","KSL000031"
"2011-2012","upper","Schmidt V","KSL000032"
"2011-2012","upper","Senator Kelly","KSL000012"
